"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","INFRAMAINT","AIR","EUR","A","2011",17280340.29,
"SWE","INFRAMAINT","AIR","EUR","A","2012",17687528,
"SWE","INFRAMAINT","AIR","EUR","A","2013",16415236.11,
"SWE","INFRAMAINT","AIR","EUR","A","2014",12311886.47,
"SWE","INFRAMAINT","AIR","EUR","A","2015",13148751.94,
"SWE","INFRAMAINT","AIR","EUR","A","2016",13625848.97,
"SWE","INFRAMAINT","AIR","EUR","A","2017",14008654.24,
"SWE","INFRAMAINT","AIR","EUR","A","2018",13747111.64,
"TUR","INFRAMAINT","AIR","EUR","A","1994",0,
"TUR","INFRAMAINT","AIR","EUR","A","1995",0,
"TUR","INFRAMAINT","AIR","EUR","A","1996",19379844.96,
"TUR","INFRAMAINT","AIR","EUR","A","1997",34985422.74,
"TUR","INFRAMAINT","AIR","EUR","A","1998",40955631.4,
"TUR","INFRAMAINT","AIR","EUR","A","1999",38073908.17,
"TUR","INFRAMAINT","AIR","EUR","A","2000",60880153.07,
"TUR","INFRAMAINT","AIR","EUR","A","2001",21778584.39,
"TUR","INFRAMAINT","AIR","EUR","A","2002",9747945.969,
"TUR","INFRAMAINT","AIR","EUR","A","2003",7661931.986,
"TUR","INFRAMAINT","AIR","EUR","A","2004",10700005.63,
"TUR","INFRAMAINT","AIR","EUR","A","2005",2980270.609,
"TUR","INFRAMAINT","AIR","EUR","A","2006",1660210.293,
"TUR","INFRAMAINT","AIR","EUR","A","2007",1679167.133,
"TUR","INFRAMAINT","AIR","EUR","A","2008",3145973.154,
"TUR","INFRAMAINT","AIR","EUR","A","2009",4624705.175,
"TUR","INFRAMAINT","AIR","EUR","A","2010",6508786.862,
"TUR","INFRAMAINT","AIR","EUR","A","2011",2569593.148,
"TUR","INFRAMAINT","AIR","EUR","A","2012",44502052.28,
"TUR","INFRAMAINT","AIR","EUR","A","2013",31979154.33,
"TUR","INFRAMAINT","AIR","EUR","A","2014",9631922.945,
"TUR","INFRAMAINT","AIR","EUR","A","2015",44013501.89,
"TUR","INFRAMAINT","AIR","EUR","A","2016",25129386.42,
"TUR","INFRAMAINT","AIR","EUR","A","2017",34454311.64,
"AZE","INFRAMAINT","AIR","EUR","A","2000",6052536.013,
"AZE","INFRAMAINT","AIR","EUR","A","2001",10792660.99,
"AZE","INFRAMAINT","AIR","EUR","A","2002",9802853.72,
"AZE","INFRAMAINT","AIR","EUR","A","2003",8104457.452,
"AZE","INFRAMAINT","AIR","EUR","A","2004",7368593.417,
"AZE","INFRAMAINT","AIR","EUR","A","2005",44112656.94,
"AZE","INFRAMAINT","AIR","EUR","A","2006",10701863.91,
"AZE","INFRAMAINT","AIR","EUR","A","2007",10205817.32,
"AZE","INFRAMAINT","AIR","EUR","A","2008",7439246.156,
"AZE","INFRAMAINT","AIR","EUR","A","2009",10719071.01,
"AZE","INFRAMAINT","AIR","EUR","A","2010",3755868.545,
"AZE","INFRAMAINT","AIR","EUR","A","2011",7281332.484,
"AZE","INFRAMAINT","AIR","EUR","A","2012",7920792.079,
"AZE","INFRAMAINT","AIR","EUR","A","2013",9596928.983,
"AZE","INFRAMAINT","AIR","EUR","A","2014",9594166.747,
"AZE","INFRAMAINT","AIR","EUR","A","2015",7930214.116,
"AZE","INFRAMAINT","AIR","EUR","A","2016",5667006.687,
"AZE","INFRAMAINT","AIR","EUR","A","2017",5149065.445,
"AZE","INFRAMAINT","AIR","EUR","A","2018",4978839.93,
"BGR","INFRAMAINT","AIR","EUR","A","1999",5112997.239,
"BGR","INFRAMAINT","AIR","EUR","A","2000",5634668.579,
"BGR","INFRAMAINT","AIR","EUR","A","2001",1026588.646,
"BGR","INFRAMAINT","AIR","EUR","A","2002",3591216.91,
"BGR","INFRAMAINT","AIR","EUR","A","2003",3078501.796,
"BGR","INFRAMAINT","AIR","EUR","A","2004",3583862.38,
"BGR","INFRAMAINT","AIR","EUR","A","2005",2045198.896,
"BGR","INFRAMAINT","AIR","EUR","A","2006",2556498.619,
"BGR","INFRAMAINT","AIR","EUR","A","2007",2556498.619,
"BGR","INFRAMAINT","AIR","EUR","A","2008",0,
"BGR","INFRAMAINT","AIR","EUR","A","2009",1022599.448,
"BGR","INFRAMAINT","AIR","EUR","A","2010",1533899.172,
"BGR","INFRAMAINT","AIR","EUR","A","2011",1533899.172,
"BGR","INFRAMAINT","AIR","EUR","A","2012",0,
"BGR","INFRAMAINT","AIR","EUR","A","2013",2045198.896,
"BGR","INFRAMAINT","AIR","EUR","A","2014",2045198.896,
"BGR","INFRAMAINT","AIR","EUR","A","2015",1533899.172,
"BGR","INFRAMAINT","AIR","EUR","A","2016",1533899.172,
"BGR","INFRAMAINT","AIR","EUR","A","2017",511299.7239,
"BGR","INFRAMAINT","AIR","EUR","A","2018",511299.7239,
"HRV","INFRAMAINT","AIR","EUR","A","1995",1170292.134,
"HRV","INFRAMAINT","AIR","EUR","A","1996",1159790.078,
"HRV","INFRAMAINT","AIR","EUR","A","1997",1146213.912,
"HRV","INFRAMAINT","AIR","EUR","A","1998",140344.9679,
"HRV","INFRAMAINT","AIR","EUR","A","1999",659752.4609,
"HRV","INFRAMAINT","AIR","EUR","A","2000",523320.4684,
"HRV","INFRAMAINT","AIR","EUR","A","2001",267258.1981,
"HRV","INFRAMAINT","AIR","EUR","A","2002",269803.583,
"HRV","INFRAMAINT","AIR","EUR","A","2003",396316.895,
"HRV","INFRAMAINT","AIR","EUR","A","2004",666808.9192,
"HRV","INFRAMAINT","AIR","EUR","A","2005",675483.9843,
"HRV","INFRAMAINT","AIR","EUR","A","2006",1638247.621,
"HRV","INFRAMAINT","AIR","EUR","A","2007",1907850.806,
"HRV","INFRAMAINT","AIR","EUR","A","2008",1799507.212,
"HRV","INFRAMAINT","AIR","EUR","A","2009",3405391.416,
"HRV","INFRAMAINT","AIR","EUR","A","2010",2332377.516,
"HRV","INFRAMAINT","AIR","EUR","A","2011",3495375.35,
"HRV","INFRAMAINT","AIR","EUR","A","2012",3456849.215,
"HRV","INFRAMAINT","AIR","EUR","A","2013",4486079.958,
"HRV","INFRAMAINT","AIR","EUR","A","2014",4453409.478,
"HRV","INFRAMAINT","AIR","EUR","A","2015",3546099.291,
"HRV","INFRAMAINT","AIR","EUR","A","2016",3981684.252,
"HRV","INFRAMAINT","AIR","EUR","A","2017",6296554.311,
"HRV","INFRAMAINT","AIR","EUR","A","2018",6605465.011,
"GEO","INFRAMAINT","AIR","EUR","A","1996",0,
"GEO","INFRAMAINT","AIR","EUR","A","1997",0,
"GEO","INFRAMAINT","AIR","EUR","A","1998",0,
"GEO","INFRAMAINT","AIR","EUR","A","1999",0,
"GEO","INFRAMAINT","AIR","EUR","A","2000",0,
"GEO","INFRAMAINT","AIR","EUR","A","2001",0,
"GEO","INFRAMAINT","AIR","EUR","A","2002",0,
"GEO","INFRAMAINT","AIR","EUR","A","2003",0,
"GEO","INFRAMAINT","AIR","EUR","A","2004",0,
"GEO","INFRAMAINT","AIR","EUR","A","2005",0,
"GEO","INFRAMAINT","AIR","EUR","A","2006",0,
"GEO","INFRAMAINT","AIR","EUR","A","2007",0,
"GEO","INFRAMAINT","AIR","EUR","A","2008",1369675.387,
"GEO","INFRAMAINT","AIR","EUR","A","2009",275461.9682,
"GEO","INFRAMAINT","AIR","EUR","A","2010",795666.1588,
"GEO","INFRAMAINT","AIR","EUR","A","2011",1022678.83,
"GEO","INFRAMAINT","AIR","EUR","A","2012",1550623.204,
"GEO","INFRAMAINT","AIR","EUR","A","2013",1374510.07,
"GEO","INFRAMAINT","AIR","EUR","A","2014",1207524.199,
"GEO","INFRAMAINT","AIR","EUR","A","2015",1203406.724,
"GEO","INFRAMAINT","AIR","EUR","A","2016",1244363.463,
"GEO","INFRAMAINT","AIR","EUR","A","2017",1245095.312,
"GEO","INFRAMAINT","AIR","EUR","A","2018",1385229.484,
"IND","INFRAMAINT","AIR","EUR","A","2004",64294527.76,
"IND","INFRAMAINT","AIR","EUR","A","2005",76885897.11,
"IND","INFRAMAINT","AIR","EUR","A","2006",84985474.04,
"IND","INFRAMAINT","AIR","EUR","A","2007",210708786.9,
"IND","INFRAMAINT","AIR","EUR","A","2008",116640462.3,
"IND","INFRAMAINT","AIR","EUR","A","2009",167543567.7,
"IND","INFRAMAINT","AIR","EUR","A","2010",220176517.7,
"IND","INFRAMAINT","AIR","EUR","A","2011",143922776.8,
"IND","INFRAMAINT","AIR","EUR","A","2012",166703445.8,
"IND","INFRAMAINT","AIR","EUR","A","2013",128553822.2,
"IND","INFRAMAINT","AIR","EUR","A","2014",124978781.7,
"IND","INFRAMAINT","AIR","EUR","A","2015",136443175.4,
"LTU","INFRAMAINT","AIR","EUR","A","1994",2324647.605,
"LTU","INFRAMAINT","AIR","EUR","A","1995",5000000,
"LTU","INFRAMAINT","AIR","EUR","A","1996",1000000,
"LTU","INFRAMAINT","AIR","EUR","A","1997",1000000,
"LTU","INFRAMAINT","AIR","EUR","A","1998",1000000,
"LTU","INFRAMAINT","AIR","EUR","A","1999",1000000,
"LTU","INFRAMAINT","AIR","EUR","A","2000",1000000,
"LTU","INFRAMAINT","AIR","EUR","A","2001",3000000,
"LTU","INFRAMAINT","AIR","EUR","A","2002",3000000,
"LTU","INFRAMAINT","AIR","EUR","A","2003",3000000,
"LTU","INFRAMAINT","AIR","EUR","A","2004",3000000,
"LTU","INFRAMAINT","AIR","EUR","A","2005",3000000,
"LTU","INFRAMAINT","AIR","EUR","A","2006",3000000,
"LTU","INFRAMAINT","AIR","EUR","A","2007",4000000,
"LTU","INFRAMAINT","AIR","EUR","A","2008",12000000,
"LTU","INFRAMAINT","AIR","EUR","A","2009",2000000,
"LTU","INFRAMAINT","AIR","EUR","A","2010",1000000,
"LTU","INFRAMAINT","AIR","EUR","A","2011",1000000,
"LTU","INFRAMAINT","AIR","EUR","A","2012",1000000,
"LTU","INFRAMAINT","AIR","EUR","A","2013",2000000,
"LTU","INFRAMAINT","AIR","EUR","A","2014",2000000,
"LTU","INFRAMAINT","AIR","EUR","A","2015",2000000,
"LTU","INFRAMAINT","AIR","EUR","A","2016",3000000,
"LTU","INFRAMAINT","AIR","EUR","A","2017",5000000,
"ROU","INFRAMAINT","AIR","EUR","A","1994",20020020.02,
"ROU","INFRAMAINT","AIR","EUR","A","1995",22238695.33,
"ROU","INFRAMAINT","AIR","EUR","A","2001",0,
"ROU","INFRAMAINT","AIR","EUR","A","2002",8640552.995,
"ROU","INFRAMAINT","AIR","EUR","A","2003",1331664.314,
"ROU","INFRAMAINT","AIR","EUR","A","2004",1233806.292,
"ROU","INFRAMAINT","AIR","EUR","A","2005",0,
"ROU","INFRAMAINT","AIR","EUR","A","2006",1134944.955,
"ROU","INFRAMAINT","AIR","EUR","A","2007",1797537.374,
"SRB","INFRAMAINT","AIR","EUR","A","1995",0,
"SRB","INFRAMAINT","AIR","EUR","A","1996",0,
"SRB","INFRAMAINT","AIR","EUR","A","1997",0,
"SRB","INFRAMAINT","AIR","EUR","A","1998",0,
"SRB","INFRAMAINT","AIR","EUR","A","1999",0,
"SRB","INFRAMAINT","AIR","EUR","A","2000",0,"B"
"SRB","INFRAMAINT","AIR","EUR","A","2001",0,
"SRB","INFRAMAINT","AIR","EUR","A","2002",0,
"SRB","INFRAMAINT","AIR","EUR","A","2003",0,
"SRB","INFRAMAINT","AIR","EUR","A","2004",0,
"SRB","INFRAMAINT","AIR","EUR","A","2005",458436.6827,
"SRB","INFRAMAINT","AIR","EUR","A","2006",11881.52221,
"SRB","INFRAMAINT","AIR","EUR","A","2007",0,
"SRB","INFRAMAINT","AIR","EUR","A","2008",0,
"SRB","INFRAMAINT","AIR","EUR","A","2009",0,
"SRB","INFRAMAINT","AIR","EUR","A","2010",0,
"SRB","INFRAMAINT","AIR","EUR","A","2011",9812.367901,
"SRB","INFRAMAINT","AIR","EUR","A","2012",1292273.268,
"SRB","INFRAMAINT","AIR","EUR","A","2013",35371.93591,
"SRB","INFRAMAINT","AIR","EUR","A","2014",59721.45911,
"SRB","INFRAMAINT","AIR","EUR","A","2015",58000.36292,
"SRB","INFRAMAINT","AIR","EUR","A","2016",48744.78126,
"SRB","INFRAMAINT","AIR","EUR","A","2017",543913.1585,"P"
"AUT","INFRAMAINT","SEA","EUR","A","1994",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","1995",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","1996",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","1997",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","1998",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","1999",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2000",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2001",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2002",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2003",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2004",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2005",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2006",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2007",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2008",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2009",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2010",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2011",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2012",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2013",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2014",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2015",,"M"
"BEL","INFRAMAINT","SEA","EUR","A","1994",43852364.53,
"BEL","INFRAMAINT","SEA","EUR","A","1995",44000000,
"BEL","INFRAMAINT","SEA","EUR","A","1996",102000000,
"BEL","INFRAMAINT","SEA","EUR","A","1997",103000000,
"BEL","INFRAMAINT","SEA","EUR","A","1998",103000000,
"BEL","INFRAMAINT","SEA","EUR","A","1999",101000000,
"BEL","INFRAMAINT","SEA","EUR","A","2000",129000000,
"BEL","INFRAMAINT","SEA","EUR","A","2001",130000000,
"BEL","INFRAMAINT","SEA","EUR","A","2002",130000000,
"BEL","INFRAMAINT","SEA","EUR","A","2003",130000000,
"BEL","INFRAMAINT","SEA","EUR","A","2004",130000000,
"BEL","INFRAMAINT","SEA","EUR","A","2005",130000000,
"BEL","INFRAMAINT","SEA","EUR","A","2006",130000000,
"BEL","INFRAMAINT","SEA","EUR","A","2007",130000000,
"BEL","INFRAMAINT","SEA","EUR","A","2008",130000000,
"BEL","INFRAMAINT","SEA","EUR","A","2009",135000000,
"CAN","INFRAMAINT","SEA","EUR","A","1994",47914338.96,
"CAN","INFRAMAINT","SEA","EUR","A","1995",39549910.87,
"CAN","INFRAMAINT","SEA","EUR","A","1996",54297597.04,
"CAN","INFRAMAINT","SEA","EUR","A","1997",63710499.49,
"CAN","INFRAMAINT","SEA","EUR","A","1998",57730470.86,
"CAN","INFRAMAINT","SEA","EUR","A","1999",64324903.83,
"CAN","INFRAMAINT","SEA","EUR","A","2000",78033838.97,
"CAN","INFRAMAINT","SEA","EUR","A","2001",77882743.2,
"CAN","INFRAMAINT","SEA","EUR","A","2002",76881575.4,
"CAN","INFRAMAINT","SEA","EUR","A","2003",75221238.94,
"CAN","INFRAMAINT","SEA","EUR","A","2004",72974644.4,
"CAN","INFRAMAINT","SEA","EUR","A","2005",92071272.44,
"CAN","INFRAMAINT","SEA","EUR","A","2006",110237326.2,
"CAN","INFRAMAINT","SEA","EUR","A","2007",114371298.3,
"CAN","INFRAMAINT","SEA","EUR","A","2008",128262682,
"CAN","INFRAMAINT","SEA","EUR","A","2009",138152914.5,
"CAN","INFRAMAINT","SEA","EUR","A","2010",150750091.5,
"CAN","INFRAMAINT","SEA","EUR","A","2011",263884850.2,"B"
"CAN","INFRAMAINT","SEA","EUR","A","2012",1167496887,
"CAN","INFRAMAINT","SEA","EUR","A","2013",1173633441,
"CAN","INFRAMAINT","SEA","EUR","A","2014",1038423890,
"CAN","INFRAMAINT","SEA","EUR","A","2015",1376194845,
"CAN","INFRAMAINT","SEA","EUR","A","2016",1280607054,"P"
"CZE","INFRAMAINT","SEA","EUR","A","1994",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","1995",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","1996",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","1997",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","1998",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","1999",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2000",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2001",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2002",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2003",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2004",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2005",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2006",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2007",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2008",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2009",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2010",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2011",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2012",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2013",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2014",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2015",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2016",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2017",,"M"
"FIN","INFRAMAINT","SEA","EUR","A","1994",69000000,
"FIN","INFRAMAINT","SEA","EUR","A","1995",66000000,
"FIN","INFRAMAINT","SEA","EUR","A","1996",75000000,
"FIN","INFRAMAINT","SEA","EUR","A","1997",82000000,
"FIN","INFRAMAINT","SEA","EUR","A","1998",90000000,
"FIN","INFRAMAINT","SEA","EUR","A","1999",92000000,
"FIN","INFRAMAINT","SEA","EUR","A","2000",94000000,
"FIN","INFRAMAINT","SEA","EUR","A","2001",80000000,
"FIN","INFRAMAINT","SEA","EUR","A","2002",91000000,
"FIN","INFRAMAINT","SEA","EUR","A","2003",88000000,
"FIN","INFRAMAINT","SEA","EUR","A","2004",88000000,
"FIN","INFRAMAINT","SEA","EUR","A","2005",93000000,
"FIN","INFRAMAINT","SEA","EUR","A","2006",88000000,"B"
"FIN","INFRAMAINT","SEA","EUR","A","2007",89000000,
"FIN","INFRAMAINT","SEA","EUR","A","2008",82000000,
"FIN","INFRAMAINT","SEA","EUR","A","2009",107000000,
"FIN","INFRAMAINT","SEA","EUR","A","2010",106000000,
"FIN","INFRAMAINT","SEA","EUR","A","2011",122000000,
"FIN","INFRAMAINT","SEA","EUR","A","2012",101000000,
"FIN","INFRAMAINT","SEA","EUR","A","2013",112000000,
"FIN","INFRAMAINT","SEA","EUR","A","2014",101000000,
"FIN","INFRAMAINT","SEA","EUR","A","2015",76000000,
"FIN","INFRAMAINT","SEA","EUR","A","2016",91000000,
"FIN","INFRAMAINT","SEA","EUR","A","2017",94000000,
"FRA","INFRAMAINT","SEA","EUR","A","1996",51000000,
"FRA","INFRAMAINT","SEA","EUR","A","1997",51000000,
"FRA","INFRAMAINT","SEA","EUR","A","1998",53000000,
"FRA","INFRAMAINT","SEA","EUR","A","1999",56000000,
"FRA","INFRAMAINT","SEA","EUR","A","2000",56000000,
"FRA","INFRAMAINT","SEA","EUR","A","2001",53000000,
"FRA","INFRAMAINT","SEA","EUR","A","2002",51000000,
"FRA","INFRAMAINT","SEA","EUR","A","2003",51000000,
"FRA","INFRAMAINT","SEA","EUR","A","2004",50000000,
"FRA","INFRAMAINT","SEA","EUR","A","2005",50000000,
"FRA","INFRAMAINT","SEA","EUR","A","2006",50000000,
"FRA","INFRAMAINT","SEA","EUR","A","2007",44000000,
"FRA","INFRAMAINT","SEA","EUR","A","2008",48000000,
"FRA","INFRAMAINT","SEA","EUR","A","2009",48000000,
"FRA","INFRAMAINT","SEA","EUR","A","2010",53000000,
"FRA","INFRAMAINT","SEA","EUR","A","2011",53000000,
"FRA","INFRAMAINT","SEA","EUR","A","2012",53000000,"E"
"FRA","INFRAMAINT","SEA","EUR","A","2013",53000000,"E"
"FRA","INFRAMAINT","SEA","EUR","A","2014",53000000,"E"
"FRA","INFRAMAINT","SEA","EUR","A","2015",53477000,"E"
"FRA","INFRAMAINT","SEA","EUR","A","2016",50662421.05,"E"
"FRA","INFRAMAINT","SEA","EUR","A","2017",49522516.58,
"FRA","INFRAMAINT","SEA","EUR","A","2018",46599924.02,
"HUN","INFRAMAINT","SEA","EUR","A","1994",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","1995",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","1996",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","1997",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","1998",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","1999",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2000",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2001",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2002",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2003",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2004",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2005",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2006",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2007",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2008",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2009",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2010",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2011",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2012",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2013",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2014",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2015",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2016",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2017",,"M"
"ITA","INFRAMAINT","SEA","EUR","A","1995",1173000000,
"ITA","INFRAMAINT","SEA","EUR","A","1996",1101000000,
"ITA","INFRAMAINT","SEA","EUR","A","1997",1226000000,
"ITA","INFRAMAINT","SEA","EUR","A","1998",1186000000,
"ITA","INFRAMAINT","SEA","EUR","A","1999",880000000,
"ITA","INFRAMAINT","SEA","EUR","A","2000",1151000000,
"ITA","INFRAMAINT","SEA","EUR","A","2001",1470000000,
"ITA","INFRAMAINT","SEA","EUR","A","2002",1078000000,
"ITA","INFRAMAINT","SEA","EUR","A","2003",1379000000,
"ITA","INFRAMAINT","SEA","EUR","A","2004",1244000000,
"ITA","INFRAMAINT","SEA","EUR","A","2005",3074000000,
"ITA","INFRAMAINT","SEA","EUR","A","2006",2469000000,
"ITA","INFRAMAINT","SEA","EUR","A","2007",1394000000,
"ITA","INFRAMAINT","SEA","EUR","A","2008",1163000000,
"ITA","INFRAMAINT","SEA","EUR","A","2009",1287000000,
"ITA","INFRAMAINT","SEA","EUR","A","2010",1098000000,
"ITA","INFRAMAINT","SEA","EUR","A","2011",1447000000,
"ITA","INFRAMAINT","SEA","EUR","A","2012",1628000000,
"ITA","INFRAMAINT","SEA","EUR","A","2013",1263000000,
"ITA","INFRAMAINT","SEA","EUR","A","2014",2609000000,
"ITA","INFRAMAINT","SEA","EUR","A","2015",2538000000,
"ITA","INFRAMAINT","SEA","EUR","A","2016",1478000000,
"ITA","INFRAMAINT","SEA","EUR","A","2017",1539000000,
"KOR","INFRAMAINT","SEA","EUR","A","1995",29258318.33,
"KOR","INFRAMAINT","SEA","EUR","A","1996",39661088.69,
"KOR","INFRAMAINT","SEA","EUR","A","1997",44801281.05,
"KOR","INFRAMAINT","SEA","EUR","A","1998",48871133.78,
"KOR","INFRAMAINT","SEA","EUR","A","1999",75159770.7,
"KOR","INFRAMAINT","SEA","EUR","A","2000",95944896.25,
"KOR","INFRAMAINT","SEA","EUR","A","2001",103792627.6,
"KOR","INFRAMAINT","SEA","EUR","A","2002",103893913.1,
"KOR","INFRAMAINT","SEA","EUR","A","2003",103995782.7,
"KOR","INFRAMAINT","SEA","EUR","A","2004",98383662.19,
"KOR","INFRAMAINT","SEA","EUR","A","2005",111015399.8,
"KOR","INFRAMAINT","SEA","EUR","A","2006",117403026.3,
"KOR","INFRAMAINT","SEA","EUR","A","2007",120901562.1,
"KOR","INFRAMAINT","SEA","EUR","A","2008",88938759.64,
"KOR","INFRAMAINT","SEA","EUR","A","2009",111950036,
"KOR","INFRAMAINT","SEA","EUR","A","2010",99992267.74,
"KOR","INFRAMAINT","SEA","EUR","A","2011",84160930.36,
"KOR","INFRAMAINT","SEA","EUR","A","2012",99454766.32,
"KOR","INFRAMAINT","SEA","EUR","A","2013",102242078.9,
"KOR","INFRAMAINT","SEA","EUR","A","2014",111161636.2,
"KOR","INFRAMAINT","SEA","EUR","A","2015",135716916.1,
"KOR","INFRAMAINT","SEA","EUR","A","2016",136312536.3,
"LUX","INFRAMAINT","SEA","EUR","A","1995",0,
"LUX","INFRAMAINT","SEA","EUR","A","1996",0,
"LUX","INFRAMAINT","SEA","EUR","A","1997",0,
"LUX","INFRAMAINT","SEA","EUR","A","1998",0,
"LUX","INFRAMAINT","SEA","EUR","A","1999",0,
"LUX","INFRAMAINT","SEA","EUR","A","2000",0,
"LUX","INFRAMAINT","SEA","EUR","A","2001",0,
"LUX","INFRAMAINT","SEA","EUR","A","2002",0,
"LUX","INFRAMAINT","SEA","EUR","A","2003",0,
"LUX","INFRAMAINT","SEA","EUR","A","2004",0,
"LUX","INFRAMAINT","SEA","EUR","A","2005",0,
"LUX","INFRAMAINT","SEA","EUR","A","2006",0,
"LUX","INFRAMAINT","SEA","EUR","A","2007",0,
"LUX","INFRAMAINT","SEA","EUR","A","2008",0,
"LUX","INFRAMAINT","SEA","EUR","A","2009",0,
"LUX","INFRAMAINT","SEA","EUR","A","2010",0,
"LUX","INFRAMAINT","SEA","EUR","A","2011",0,
"LUX","INFRAMAINT","SEA","EUR","A","2012",0,
"LUX","INFRAMAINT","SEA","EUR","A","2013",0,
"LUX","INFRAMAINT","SEA","EUR","A","2014",0,
"LUX","INFRAMAINT","SEA","EUR","A","2015",0,
"LUX","INFRAMAINT","SEA","EUR","A","2016",0,
"LUX","INFRAMAINT","SEA","EUR","A","2017",0,
"LUX","INFRAMAINT","SEA","EUR","A","2018",0,
"NOR","INFRAMAINT","SEA","EUR","A","1994",24361117.75,
"NOR","INFRAMAINT","SEA","EUR","A","1995",25342118.6,
"NOR","INFRAMAINT","SEA","EUR","A","1996",25987969.89,
"NOR","INFRAMAINT","SEA","EUR","A","1997",27315588.59,
"NOR","INFRAMAINT","SEA","EUR","A","1998",26597002.22,
"NOR","INFRAMAINT","SEA","EUR","A","1999",27903060.92,
"NOR","INFRAMAINT","SEA","EUR","A","2000",29579599.94,
"POL","INFRAMAINT","SEA","EUR","A","1994",26633128.65,
"POL","INFRAMAINT","SEA","EUR","A","1995",26172232.21,
"POL","INFRAMAINT","SEA","EUR","A","1996",6137300.172,
"POL","INFRAMAINT","SEA","EUR","A","1997",1346366.158,
"POL","INFRAMAINT","SEA","EUR","A","1998",11243132.75,
"POL","INFRAMAINT","SEA","EUR","A","1999",11119523.04,
"POL","INFRAMAINT","SEA","EUR","A","2000",16467887.62,
"POL","INFRAMAINT","SEA","EUR","A","2001",13343863.18,
